"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.67891,1,68.9,68.9,50,0
0.67842,1,69,69,50,0
0.67766,1,69.1,69.1,50,0
0.67691,1,69.2,69.2,50,0
0.67615,1,69.3,69.3,50,0
0.67539,1,69.4,69.4,50,0
0.67463,1,69.5,69.5,50,0
0.67387,1,69.6,69.6,50,0
0.67311,1,69.7,69.7,50,0
0.67235,1,69.8,69.8,50,0
0.67159,1,69.9,69.9,50,0
0.67084,1,70,70,50,0
0.66972,1,70.1,70.1,50,0
0.66861,1,70.2,70.2,50,0
0.6675,1,70.3,70.3,50,0
0.66638,1,70.4,70.4,50,0
0.66527,1,70.5,70.5,50,0
0.66416,1,70.6,70.6,50,0
0.66304,1,70.7,70.7,50,0
0.66193,1,70.8,70.8,50,0
0.66082,1,70.9,70.9,50,0
0.6597,1,71,71,50,0
0.65818,1,71.1,71.1,50,0
0.65667,1,71.2,71.2,50,0
0.65515,1,71.3,71.3,50,0
0.65363,1,71.4,71.4,50,0
0.65211,1,71.5,71.5,50,0
0.65059,1,71.6,71.6,50,0
0.64907,1,71.7,71.7,50,0
0.64756,1,71.8,71.8,50,0
0.64604,1,71.9,71.9,50,0
0.64452,1,72,72,50,0
0.64263,1,72.1,72.1,50,0
0.64074,1,72.2,72.2,50,0
0.63885,1,72.3,72.3,50,0
0.63696,1,72.4,72.4,50,0
0.63507,1,72.5,72.5,50,0
0.63318,1,72.6,72.6,50,0
0.63129,1,72.7,72.7,50,0
0.6294,1,72.8,72.8,50,0
0.62751,1,72.9,72.9,50,0
0.62562,1,73,73,50,0
0.62351,1,73.1,73.1,50,0
0.6214,1,73.2,73.2,50,0
0.61929,1,73.3,73.3,50,0
0.61719,1,73.4,73.4,50,0
0.61508,1,73.5,73.5,50,0
0.61297,1,73.6,73.6,50,0
0.61086,1,73.7,73.7,50,0
0.60875,1,73.8,73.8,50,0
0.60664,1,73.9,73.9,50,0
0.60454,1,74,74,50,0
0.60247,1,74.1,74.1,50,0
0.6004,1,74.2,74.2,50,0
0.59833,1,74.3,74.3,50,0
0.59626,1,74.4,74.4,50,0
0.59419,1,74.5,74.5,50,0
0.59212,1,74.6,74.6,50,0
0.59005,1,74.7,74.7,50,0
0.58798,1,74.8,74.8,50,0
